"Linea","Sentido","Latitud","Longitud"
"517","v","-38.714542","-62.280228"
"517","v","-38.715153","-62.279423"
"517","v","-38.715767","-62.278618"
"517","v","-38.716377","-62.277813"
"517","v","-38.716988","-62.277004"
"517","v","-38.717602","-62.276199"
"517","v","-38.715698","-62.273998"
"517","v","-38.716644","-62.272758"
"517","v","-38.717590","-62.271519"
"517","v","-38.718536","-62.270279"
"517","v","-38.719479","-62.269039"
"517","v","-38.720425","-62.267799"
"517","v","-38.721371","-62.266560"
"517","v","-38.722317","-62.265320"
"517","v","-38.723259","-62.264080"
"517","v","-38.724205","-62.262840"
"517","v","-38.725151","-62.261600"
"517","v","-38.726093","-62.260361"
"517","v","-38.727039","-62.259121"
"517","v","-38.727985","-62.257881"
"517","v","-38.728931","-62.256641"
"517","v","-38.729874","-62.255402"
"517","v","-38.730820","-62.254162"
"517","v","-38.731766","-62.252918"
"517","v","-38.732712","-62.251678"
"517","v","-38.733654","-62.250439"
"517","v","-38.734600","-62.249199"
"517","v","-38.733898","-62.248299"
"517","v","-38.733200","-62.247398"
"517","v","-38.733952","-62.246399"
"517","v","-38.734699","-62.245399"
"517","v","-38.734001","-62.244301"
"517","v","-38.734638","-62.243462"
"517","v","-38.735279","-62.242619"
"517","v","-38.735920","-62.241779"
"517","v","-38.736561","-62.240940"
"517","v","-38.737202","-62.240101"
"517","v","-38.736572","-62.239315"
"517","v","-38.735943","-62.238529"
"517","v","-38.735313","-62.237743"
"517","v","-38.734688","-62.236958"
"517","v","-38.734058","-62.236172"
"517","v","-38.733429","-62.235386"
"517","v","-38.732800","-62.234600"
"517","v","-38.732170","-62.233814"
"517","v","-38.731544","-62.233028"
"517","v","-38.730915","-62.232243"
"517","v","-38.730286","-62.231457"
"517","v","-38.729656","-62.230671"
"517","v","-38.729031","-62.229885"
"517","v","-38.728401","-62.229099"
"517","v","-38.729050","-62.228241"
"517","v","-38.729698","-62.227379"
"517","v","-38.730350","-62.226521"
"517","v","-38.730999","-62.225658"
"517","v","-38.731651","-62.224800"
"517","v","-38.732300","-62.223942"
"517","v","-38.732948","-62.223080"
"517","v","-38.733601","-62.222221"
"517","v","-38.734249","-62.221359"
"517","v","-38.735600","-62.220402"
"517","v","-38.736599","-62.220001"
"517","v","-38.737331","-62.219067"
"517","v","-38.738068","-62.218132"
"517","v","-38.738800","-62.217201"
"517","v","-38.740101","-62.216202"
"517","v","-38.740768","-62.215332"
"517","v","-38.741432","-62.214466"
"517","v","-38.742100","-62.213600"
"517","v","-38.742901","-62.211899"
"517","v","-38.743534","-62.211079"
"517","v","-38.744167","-62.210255"
"517","v","-38.744801","-62.209435"
"517","v","-38.745434","-62.208611"
"517","v","-38.746067","-62.207790"
"517","v","-38.746700","-62.206966"
"517","v","-38.747334","-62.206142"
"517","v","-38.747967","-62.205322"
"517","v","-38.748600","-62.204498"
"517","v","-38.749298","-62.202999"
"517","v","-38.749504","-62.202000"
"517","v","-38.749706","-62.201000"
"517","v","-38.749912","-62.200001"
"517","v","-38.750114","-62.199001"
"517","v","-38.750317","-62.198002"
"517","v","-38.750523","-62.196999"
"517","v","-38.750725","-62.195999"
"517","v","-38.750931","-62.195000"
"517","v","-38.751133","-62.194000"
"517","v","-38.751335","-62.193001"
"517","v","-38.751537","-62.192001"
"517","v","-38.751743","-62.191002"
"517","v","-38.751945","-62.189999"
"517","v","-38.752151","-62.188999"
"517","v","-38.752354","-62.188000"
"517","v","-38.752556","-62.187000"
"517","v","-38.752762","-62.186001"
"517","v","-38.752964","-62.185001"
"517","v","-38.753166","-62.183998"
"517","v","-38.753372","-62.182999"
"517","v","-38.753574","-62.181999"
"517","v","-38.753780","-62.181000"
"517","v","-38.753983","-62.180000"
"517","v","-38.754185","-62.179001"
"517","v","-38.754391","-62.178001"
"517","v","-38.754593","-62.176998"
"517","v","-38.754795","-62.175999"
"517","v","-38.754700","-62.174000"
"517","v","-38.752899","-62.172951"
"517","v","-38.751099","-62.171902"
"517","v","-38.748600","-62.170750"
"517","v","-38.746101","-62.169601"
"517","v","-38.744652","-62.171001"
"517","v","-38.743198","-62.172401"
"517","v","-38.741699","-62.170502"
"517","v","-38.740200","-62.168598"
"517","v","-38.738701","-62.166698"
"517","v","-38.737099","-62.165001"
"516","v","-38.737499","-62.229900"
"516","v","-38.736858","-62.229099"
"516","v","-38.736214","-62.228298"
"516","v","-38.735573","-62.227501"
"516","v","-38.734928","-62.226700"
"516","v","-38.734287","-62.225899"
"516","v","-38.733643","-62.225101"
"516","v","-38.732601","-62.223701"
"516","v","-38.731899","-62.224583"
"516","v","-38.731201","-62.225468"
"516","v","-38.730499","-62.226349"
"516","v","-38.729801","-62.227234"
"516","v","-38.729099","-62.228119"
"516","v","-38.728401","-62.229000"
"516","v","-38.727200","-62.227600"
"516","v","-38.726559","-62.228439"
"516","v","-38.725922","-62.229279"
"516","v","-38.725281","-62.230122"
"516","v","-38.724640","-62.230961"
"516","v","-38.723999","-62.231800"
"516","v","-38.722801","-62.230301"
"516","v","-38.722149","-62.231152"
"516","v","-38.721500","-62.231998"
"516","v","-38.720852","-62.232849"
"516","v","-38.720200","-62.233700"
"516","v","-38.720829","-62.234482"
"516","v","-38.721455","-62.235268"
"516","v","-38.722084","-62.236050"
"516","v","-38.722710","-62.236832"
"516","v","-38.723339","-62.237617"
"516","v","-38.723969","-62.238400"
"516","v","-38.724594","-62.239182"
"516","v","-38.725224","-62.239967"
"516","v","-38.725849","-62.240749"
"516","v","-38.726479","-62.241531"
"516","v","-38.727104","-62.242317"
"516","v","-38.727734","-62.243099"
"516","v","-38.728359","-62.243881"
"516","v","-38.728989","-62.244667"
"516","v","-38.729618","-62.245449"
"516","v","-38.730244","-62.246235"
"516","v","-38.730873","-62.247017"
"516","v","-38.731499","-62.247799"
"516","v","-38.730499","-62.249100"
"516","v","-38.729698","-62.248150"
"516","v","-38.728901","-62.247200"
"516","v","-38.728268","-62.248032"
"516","v","-38.727634","-62.248867"
"516","v","-38.727001","-62.249699"
"516","v","-38.726341","-62.248871"
"516","v","-38.725685","-62.248043"
"516","v","-38.725029","-62.247215"
"516","v","-38.724373","-62.246387"
"516","v","-38.723713","-62.245556"
"516","v","-38.723057","-62.244728"
"516","v","-38.722401","-62.243900"
"516","v","-38.721600","-62.244865"
"516","v","-38.720798","-62.245834"
"516","v","-38.720001","-62.248299"
"516","v","-38.721100","-62.249748"
"516","v","-38.722198","-62.251202"
"516","v","-38.722198","-62.253399"
"516","v","-38.719898","-62.253399"
"516","v","-38.720100","-62.255299"
"516","v","-38.722698","-62.255600"
"516","v","-38.721699","-62.256824"
"516","v","-38.720699","-62.258049"
"516","v","-38.719700","-62.259274"
"516","v","-38.718700","-62.260502"
"516","v","-38.719749","-62.261848"
"516","v","-38.720798","-62.263199"
"516","v","-38.719700","-62.264599"
"516","v","-38.718601","-62.265999"
"516","v","-38.717499","-62.267399"
"516","v","-38.716400","-62.266048"
"516","v","-38.715302","-62.264702"
"516","v","-38.714199","-62.266048"
"516","v","-38.713100","-62.267399"
"516","v","-38.712002","-62.268749"
"516","v","-38.710899","-62.270100"
"516","v","-38.709202","-62.272301"
"516","v","-38.708542","-62.273159"
"516","v","-38.707878","-62.274021"
"516","v","-38.707218","-62.274879"
"516","v","-38.706558","-62.275742"
"516","v","-38.705898","-62.276600"
"516","v","-38.705238","-62.277458"
"516","v","-38.704578","-62.278320"
"516","v","-38.703918","-62.279179"
"516","v","-38.703259","-62.280041"
"516","v","-38.702599","-62.280899"
"516","v","-38.701832","-62.279900"
"516","v","-38.701069","-62.278900"
"516","v","-38.700298","-62.277901"
"516","v","-38.699001","-62.278500"
"516","v","-38.698399","-62.279400"
"516","v","-38.699150","-62.280300"
"516","v","-38.699902","-62.281200"
"516","v","-38.698898","-62.282600"
"516","v","-38.698101","-62.281651"
"516","v","-38.697300","-62.280701"
"516","v","-38.696632","-62.281567"
"516","v","-38.695969","-62.282433"
"516","v","-38.695599","-62.283699"
"516","v","-38.695301","-62.285301"
"516","v","-38.694649","-62.286152"
"516","v","-38.694000","-62.286999"
"516","v","-38.693352","-62.287849"
"516","v","-38.692699","-62.288700"
"516","v","-38.692051","-62.289551"
"516","v","-38.691399","-62.290401"
"516","v","-38.690750","-62.291248"
"516","v","-38.690102","-62.292099"
"516","v","-38.689449","-62.292950"
"516","v","-38.688702","-62.293900"
"516","v","-38.687901","-62.292900"
"516","v","-38.687168","-62.293835"
"516","v","-38.686432","-62.294765"
"516","v","-38.685699","-62.295700"
"514","v","-38.749699","-62.202000"
"514","v","-38.749199","-62.203152"
"514","v","-38.748699","-62.204300"
"514","v","-38.748066","-62.205154"
"514","v","-38.747433","-62.206013"
"514","v","-38.746799","-62.206867"
"514","v","-38.746166","-62.207722"
"514","v","-38.745533","-62.208576"
"514","v","-38.744900","-62.209435"
"514","v","-38.744267","-62.210289"
"514","v","-38.743633","-62.211143"
"514","v","-38.743000","-62.212002"
"514","v","-38.742401","-62.213100"
"514","v","-38.741600","-62.214134"
"514","v","-38.740799","-62.215168"
"514","v","-38.740002","-62.216202"
"514","v","-38.738800","-62.217201"
"514","v","-38.738068","-62.218201"
"514","v","-38.737331","-62.219200"
"514","v","-38.734901","-62.220699"
"514","v","-38.734261","-62.221531"
"514","v","-38.733620","-62.222359"
"514","v","-38.732979","-62.223190"
"514","v","-38.732342","-62.224018"
"514","v","-38.731701","-62.224850"
"514","v","-38.731060","-62.225681"
"514","v","-38.730419","-62.226509"
"514","v","-38.729778","-62.227341"
"514","v","-38.729141","-62.228168"
"514","v","-38.728500","-62.229000"
"514","v","-38.729126","-62.229790"
"514","v","-38.729752","-62.230576"
"514","v","-38.730373","-62.231361"
"514","v","-38.730999","-62.232151"
"514","v","-38.731625","-62.232937"
"514","v","-38.732250","-62.233727"
"514","v","-38.732876","-62.234512"
"514","v","-38.733501","-62.235298"
"514","v","-38.734299","-62.234200"
"514","v","-38.735016","-62.235065"
"514","v","-38.735733","-62.235931"
"514","v","-38.736450","-62.236801"
"514","v","-38.737167","-62.237667"
"514","v","-38.737885","-62.238533"
"514","v","-38.738602","-62.239399"
"514","v","-38.738098","-62.241299"
"514","v","-38.737350","-62.242298"
"514","v","-38.736198","-62.242802"
"514","v","-38.735352","-62.243801"
"514","v","-38.734501","-62.244801"
"514","v","-38.735149","-62.245651"
"514","v","-38.735802","-62.246498"
"514","v","-38.735050","-62.247501"
"514","v","-38.733601","-62.249298"
"514","v","-38.732101","-62.251099"
"514","v","-38.729801","-62.254700"
"514","v","-38.727299","-62.254700"
"514","v","-38.726337","-62.255955"
"514","v","-38.725372","-62.257210"
"514","v","-38.724407","-62.258465"
"514","v","-38.723446","-62.259720"
"514","v","-38.722481","-62.260975"
"514","v","-38.721519","-62.262226"
"514","v","-38.720554","-62.263481"
"514","v","-38.719589","-62.264736"
"514","v","-38.718628","-62.265991"
"514","v","-38.717663","-62.267246"
"514","v","-38.716702","-62.268501"
"514","v","-38.717781","-62.269760"
"514","v","-38.718861","-62.271019"
"514","v","-38.719940","-62.272282"
"514","v","-38.721020","-62.273540"
"514","v","-38.721802","-62.275200"
"514","v","-38.722443","-62.275993"
"514","v","-38.723083","-62.276783"
"514","v","-38.723724","-62.277576"
"514","v","-38.724365","-62.278366"
"514","v","-38.725006","-62.279160"
"514","v","-38.725651","-62.279949"
"514","v","-38.726292","-62.280743"
"514","v","-38.726933","-62.281532"
"514","v","-38.727573","-62.282326"
"514","v","-38.728218","-62.283115"
"514","v","-38.728859","-62.283909"
"514","v","-38.729500","-62.284698"
"514","v","-38.728874","-62.285507"
"514","v","-38.728245","-62.286320"
"514","v","-38.727619","-62.287128"
"514","v","-38.726990","-62.287937"
"514","v","-38.726364","-62.288746"
"514","v","-38.725735","-62.289555"
"514","v","-38.725109","-62.290363"
"514","v","-38.724483","-62.291172"
"514","v","-38.723854","-62.291981"
"514","v","-38.723228","-62.292789"
"514","v","-38.722599","-62.293598"
"514","v","-38.721973","-62.294411"
"514","v","-38.721344","-62.295219"
"514","v","-38.720718","-62.296028"
"514","v","-38.720093","-62.296837"
"514","v","-38.719463","-62.297646"
"514","v","-38.718838","-62.298454"
"514","v","-38.718208","-62.299263"
"514","v","-38.717583","-62.300072"
"514","v","-38.716953","-62.300880"
"514","v","-38.716328","-62.301689"
"514","v","-38.715302","-62.303299"
"514","v","-38.715248","-62.304352"
"514","v","-38.715199","-62.305401"
"514","v","-38.715843","-62.306221"
"514","v","-38.716488","-62.307045"
"514","v","-38.717133","-62.307865"
"514","v","-38.717777","-62.308689"
"514","v","-38.718422","-62.309509"
"514","v","-38.719067","-62.310333"
"514","v","-38.719711","-62.311157"
"514","v","-38.720356","-62.311977"
"514","v","-38.721001","-62.312801"
"514","v","-38.720364","-62.313656"
"514","v","-38.719727","-62.314510"
"514","v","-38.719090","-62.315365"
"514","v","-38.718456","-62.316219"
"514","v","-38.717819","-62.317074"
"514","v","-38.717182","-62.317928"
"514","v","-38.716545","-62.318783"
"514","v","-38.715908","-62.319637"
"514","v","-38.715275","-62.320492"
"514","v","-38.714638","-62.321346"
"513","v","-38.687859","-62.311546"
"513","v","-38.689068","-62.309952"
"513","v","-38.690277","-62.308357"
"513","v","-38.686649","-62.313141"
"513","v","-38.691490","-62.306763"
"513","v","-38.692699","-62.305168"
"513","v","-38.693909","-62.303570"
"513","v","-38.695118","-62.301975"
"513","v","-38.696327","-62.300381"
"513","v","-38.697536","-62.298786"
"513","v","-38.698750","-62.297192"
"513","v","-38.699959","-62.295597"
"513","v","-38.699635","-62.295116"
"513","v","-38.700863","-62.293503"
"513","v","-38.702087","-62.291889"
"513","v","-38.703312","-62.290272"
"513","v","-38.704536","-62.288658"
"513","v","-38.705765","-62.287045"
"513","v","-38.706989","-62.285427"
"513","v","-38.708214","-62.283813"
"513","v","-38.709442","-62.282200"
"513","v","-38.710667","-62.280582"
"513","v","-38.711891","-62.278969"
"513","v","-38.713120","-62.277355"
"513","v","-38.714344","-62.275738"
"513","v","-38.715569","-62.274124"
"513","v","-38.716797","-62.272511"
"513","v","-38.718021","-62.270893"
"513","v","-38.719246","-62.269279"
"513","v","-38.720474","-62.267666"
"513","v","-38.721699","-62.266048"
"513","v","-38.722923","-62.264435"
"513","v","-38.724152","-62.262817"
"513","v","-38.725376","-62.261204"
"513","v","-38.726601","-62.259590"
"513","v","-38.727825","-62.257973"
"513","v","-38.729053","-62.256359"
"513","v","-38.730278","-62.254745"
"513","v","-38.731503","-62.253128"
"513","v","-38.732731","-62.251514"
"513","v","-38.732037","-62.250679"
"513","v","-38.731342","-62.249847"
"513","v","-38.730652","-62.249012"
"513","v","-38.729958","-62.248177"
"513","v","-38.729263","-62.247345"
"513","v","-38.728573","-62.246510"
"513","v","-38.727879","-62.245674"
"513","v","-38.727184","-62.244843"
"513","v","-38.726490","-62.244007"
"513","v","-38.725800","-62.243172"
"513","v","-38.725105","-62.242340"
"513","v","-38.725754","-62.241489"
"513","v","-38.726402","-62.240643"
"513","v","-38.727055","-62.239796"
"513","v","-38.727703","-62.238949"
"513","v","-38.728355","-62.238102"
"513","v","-38.729004","-62.237251"
"513","v","-38.729652","-62.236404"
"513","v","-38.730305","-62.235558"
"513","v","-38.729607","-62.234688"
"513","v","-38.728905","-62.233814"
"513","v","-38.729713","-62.232746"
"513","v","-38.730522","-62.231678"
"513","v","-38.729824","-62.230808"
"513","v","-38.729126","-62.229939"
"513","v","-38.728428","-62.229069"
"513","v","-38.729115","-62.228172"
"513","v","-38.729801","-62.227280"
"513","v","-38.730492","-62.226383"
"513","v","-38.731178","-62.225487"
"513","v","-38.730282","-62.224365"
"513","v","-38.729382","-62.223248"
"513","v","-38.730125","-62.222263"
"513","v","-38.730869","-62.221279"
"513","v","-38.731609","-62.220295"
"513","v","-38.732353","-62.219311"
"513","v","-38.731155","-62.217812"
"512","v","-38.688099","-62.314800"
"512","v","-38.689049","-62.313549"
"512","v","-38.689999","-62.312302"
"512","v","-38.691132","-62.313667"
"512","v","-38.692268","-62.315033"
"512","v","-38.693401","-62.316399"
"512","v","-38.694019","-62.315601"
"512","v","-38.694641","-62.314800"
"512","v","-38.695259","-62.313999"
"512","v","-38.695881","-62.313202"
"512","v","-38.696499","-62.312401"
"512","v","-38.697121","-62.311600"
"512","v","-38.697739","-62.310799"
"512","v","-38.698360","-62.310001"
"512","v","-38.698978","-62.309200"
"512","v","-38.699600","-62.308399"
"512","v","-38.700802","-62.307701"
"512","v","-38.701599","-62.306499"
"512","v","-38.702400","-62.307499"
"512","v","-38.703201","-62.308498"
"512","v","-38.703869","-62.307629"
"512","v","-38.704540","-62.306759"
"512","v","-38.705212","-62.305889"
"512","v","-38.705879","-62.305019"
"512","v","-38.706551","-62.304150"
"512","v","-38.707218","-62.303280"
"512","v","-38.707890","-62.302410"
"512","v","-38.708561","-62.301540"
"512","v","-38.709229","-62.300671"
"512","v","-38.709900","-62.299801"
"512","v","-38.710400","-62.298901"
"512","v","-38.711006","-62.298092"
"512","v","-38.711617","-62.297283"
"512","v","-38.712223","-62.296478"
"512","v","-38.712830","-62.295670"
"512","v","-38.713436","-62.294861"
"512","v","-38.714046","-62.294052"
"512","v","-38.714653","-62.293247"
"512","v","-38.715263","-62.292439"
"512","v","-38.715870","-62.291630"
"512","v","-38.716476","-62.290825"
"512","v","-38.717087","-62.290016"
"512","v","-38.717693","-62.289207"
"512","v","-38.718300","-62.288399"
"512","v","-38.717602","-62.287552"
"512","v","-38.716499","-62.286400"
"512","v","-38.715862","-62.285599"
"512","v","-38.715221","-62.284801"
"512","v","-38.714584","-62.284000"
"512","v","-38.713947","-62.283199"
"512","v","-38.713306","-62.282398"
"512","v","-38.712669","-62.281601"
"512","v","-38.712032","-62.280800"
"512","v","-38.711391","-62.279999"
"512","v","-38.710754","-62.279202"
"512","v","-38.710114","-62.278400"
"512","v","-38.709476","-62.277599"
"512","v","-38.708839","-62.276798"
"512","v","-38.708199","-62.276001"
"512","v","-38.709213","-62.274700"
"512","v","-38.710228","-62.273399"
"512","v","-38.711243","-62.272099"
"512","v","-38.712257","-62.270802"
"512","v","-38.713272","-62.269501"
"512","v","-38.714287","-62.268200"
"512","v","-38.715302","-62.266899"
"512","v","-38.716301","-62.268166"
"512","v","-38.717300","-62.269432"
"512","v","-38.718300","-62.270699"
"512","v","-38.719326","-62.269299"
"512","v","-38.720348","-62.267899"
"512","v","-38.721375","-62.266499"
"512","v","-38.722401","-62.265099"
"512","v","-38.724300","-62.267300"
"512","v","-38.725262","-62.266037"
"512","v","-38.726227","-62.264774"
"512","v","-38.727188","-62.263512"
"512","v","-38.728149","-62.262249"
"512","v","-38.729111","-62.260986"
"512","v","-38.730076","-62.259724"
"512","v","-38.731037","-62.258465"
"512","v","-38.731998","-62.257198"
"512","v","-38.730202","-62.254902"
"512","v","-38.730843","-62.254059"
"512","v","-38.731487","-62.253216"
"512","v","-38.732128","-62.252373"
"512","v","-38.732773","-62.251530"
"512","v","-38.733414","-62.250687"
"512","v","-38.734058","-62.249844"
"512","v","-38.735401","-62.248901"
"512","v","-38.736015","-62.248085"
"512","v","-38.736629","-62.247272"
"512","v","-38.737244","-62.246456"
"512","v","-38.737858","-62.245644"
"512","v","-38.738472","-62.244827"
"512","v","-38.739086","-62.244015"
"512","v","-38.739700","-62.243198"
"512","v","-38.740452","-62.244099"
"512","v","-38.741199","-62.244999"
"512","v","-38.741901","-62.246300"
"512","v","-38.742901","-62.247501"
"512","v","-38.743580","-62.246639"
"512","v","-38.744259","-62.245781"
"512","v","-38.744942","-62.244919"
"512","v","-38.745621","-62.244061"
"512","v","-38.746300","-62.243198"
"512","v","-38.745449","-62.242100"
"512","v","-38.744400","-62.240601"
"512","v","-38.743698","-62.239700"
"512","v","-38.744400","-62.238861"
"512","v","-38.745098","-62.238022"
"512","v","-38.745800","-62.237179"
"512","v","-38.746498","-62.236340"
"512","v","-38.747501","-62.235199"
"512","v","-38.748158","-62.234371"
"512","v","-38.748814","-62.233543"
"512","v","-38.749470","-62.232716"
"512","v","-38.750130","-62.231888"
"512","v","-38.750786","-62.231056"
"512","v","-38.751442","-62.230228"
"512","v","-38.752102","-62.229401"
"512","v","-38.752998","-62.230598"
"512","v","-38.753601","-62.229801"
"509","v","-38.688072","-62.314919"
"509","v","-38.687389","-62.314068"
"509","v","-38.686710","-62.313213"
"509","v","-38.686031","-62.312363"
"509","v","-38.685349","-62.311516"
"509","v","-38.684669","-62.310661"
"509","v","-38.683987","-62.309811"
"509","v","-38.683308","-62.308960"
"509","v","-38.683933","-62.308144"
"509","v","-38.684559","-62.307323"
"509","v","-38.685181","-62.306503"
"509","v","-38.685806","-62.305683"
"509","v","-38.686432","-62.304863"
"509","v","-38.687057","-62.304043"
"509","v","-38.687679","-62.303223"
"509","v","-38.688305","-62.302402"
"509","v","-38.688931","-62.301582"
"509","v","-38.689556","-62.300762"
"509","v","-38.690182","-62.299946"
"509","v","-38.690804","-62.299126"
"509","v","-38.691429","-62.298306"
"509","v","-38.692055","-62.297485"
"509","v","-38.692680","-62.296665"
"509","v","-38.693302","-62.295845"
"509","v","-38.693928","-62.295025"
"509","v","-38.694553","-62.294205"
"509","v","-38.695179","-62.293385"
"509","v","-38.695805","-62.292564"
"509","v","-38.696426","-62.291744"
"509","v","-38.697052","-62.290928"
"509","v","-38.697678","-62.290108"
"509","v","-38.698303","-62.289288"
"509","v","-38.698925","-62.288467"
"509","v","-38.699551","-62.287647"
"509","v","-38.700176","-62.286827"
"509","v","-38.700802","-62.286007"
"509","v","-38.701424","-62.285187"
"509","v","-38.701424","-62.285187"
"509","v","-38.700294","-62.281796"
"509","v","-38.701790","-62.279858"
"509","v","-38.703281","-62.277916"
"509","v","-38.704777","-62.275974"
"509","v","-38.704651","-62.275806"
"509","v","-38.705463","-62.274799"
"509","v","-38.707150","-62.276852"
"509","v","-38.708836","-62.278900"
"509","v","-38.710522","-62.280952"
"509","v","-38.711754","-62.279312"
"509","v","-38.712982","-62.277668"
"509","v","-38.714214","-62.276028"
"509","v","-38.715446","-62.274384"
"509","v","-38.716679","-62.272743"
"509","v","-38.717911","-62.271103"
"509","v","-38.719143","-62.269459"
"509","v","-38.717735","-62.267746"
"509","v","-38.716331","-62.266033"
"509","v","-38.714924","-62.264317"
"509","v","-38.713516","-62.262604"
"509","v","-38.712109","-62.260891"
"509","v","-38.710701","-62.259174"
"509","v","-38.709293","-62.257462"
"509","v","-38.707890","-62.255749"
"509","v","-38.707890","-62.255749"
"509","v","-38.706982","-62.256664"
"509","v","-38.706070","-62.257580"
"509","v","-38.705334","-62.256573"
"509","v","-38.704597","-62.255569"
"509","v","-38.705242","-62.254726"
"509","v","-38.705887","-62.253880"
"509","v","-38.706532","-62.253036"
"509","v","-38.707180","-62.252190"
"509","v","-38.707825","-62.251347"
"509","v","-38.708469","-62.250504"
"509","v","-38.709118","-62.249657"
"509","v","-38.709763","-62.248814"
"509","v","-38.710407","-62.247967"
"509","v","-38.711315","-62.248951"
"509","v","-38.712227","-62.249935"
"509","v","-38.712891","-62.249062"
"509","v","-38.713551","-62.248192"
"509","v","-38.714214","-62.247318"
"509","v","-38.714878","-62.246445"
"509","v","-38.714233","-62.245644"
"509","v","-38.713593","-62.244839"
"509","v","-38.712952","-62.244038"
"509","v","-38.712307","-62.243233"
"509","v","-38.711666","-62.242432"
"507","v","-38.722198","-62.192799"
"507","v","-38.723202","-62.193901"
"507","v","-38.722401","-62.195000"
"507","v","-38.721600","-62.196098"
"507","v","-38.720875","-62.195202"
"507","v","-38.720150","-62.194302"
"507","v","-38.719425","-62.193401"
"507","v","-38.718800","-62.192299"
"507","v","-38.718102","-62.191471"
"507","v","-38.717400","-62.190643"
"507","v","-38.716702","-62.189816"
"507","v","-38.716000","-62.188988"
"507","v","-38.715302","-62.188156"
"507","v","-38.714600","-62.187328"
"507","v","-38.713699","-62.186501"
"507","v","-38.713051","-62.185677"
"507","v","-38.712399","-62.184849"
"507","v","-38.711750","-62.184025"
"507","v","-38.707699","-62.187401"
"507","v","-38.706367","-62.189152"
"507","v","-38.705032","-62.190899"
"507","v","-38.703701","-62.192650"
"507","v","-38.702366","-62.194401"
"507","v","-38.701035","-62.196152"
"507","v","-38.699699","-62.197899"
"507","v","-38.698200","-62.200199"
"507","v","-38.696701","-62.202301"
"507","v","-38.694698","-62.206402"
"507","v","-38.695702","-62.207642"
"507","v","-38.696701","-62.208881"
"507","v","-38.697701","-62.210121"
"507","v","-38.698700","-62.211361"
"507","v","-38.699699","-62.212601"
"507","v","-38.700325","-62.211777"
"507","v","-38.700951","-62.210949"
"507","v","-38.701576","-62.210125"
"507","v","-38.702202","-62.209301"
"507","v","-38.702801","-62.208500"
"507","v","-38.703400","-62.207699"
"507","v","-38.703999","-62.206902"
"507","v","-38.705700","-62.207401"
"507","v","-38.705051","-62.206627"
"507","v","-38.704399","-62.205849"
"507","v","-38.703751","-62.205074"
"507","v","-38.703098","-62.204300"
"507","v","-38.703751","-62.203449"
"507","v","-38.704399","-62.202599"
"507","v","-38.705101","-62.203449"
"507","v","-38.705799","-62.204300"
"507","v","-38.706501","-62.205151"
"507","v","-38.707199","-62.206001"
"507","v","-38.707901","-62.206848"
"507","v","-38.708599","-62.207699"
"507","v","-38.709301","-62.208549"
"507","v","-38.709999","-62.209400"
"507","v","-38.709274","-62.210377"
"507","v","-38.708549","-62.211349"
"507","v","-38.707825","-62.212326"
"507","v","-38.707100","-62.213299"
"507","v","-38.707745","-62.214088"
"507","v","-38.708389","-62.214878"
"507","v","-38.709034","-62.215668"
"507","v","-38.709679","-62.216457"
"507","v","-38.710323","-62.217243"
"507","v","-38.710968","-62.218033"
"507","v","-38.711613","-62.218822"
"507","v","-38.712257","-62.219612"
"507","v","-38.712898","-62.220402"
"507","v","-38.712261","-62.221260"
"507","v","-38.711620","-62.222118"
"507","v","-38.710979","-62.222980"
"507","v","-38.710339","-62.223839"
"507","v","-38.710701","-62.225899"
"507","v","-38.714100","-62.227798"
"507","v","-38.715549","-62.229549"
"507","v","-38.717098","-62.231602"
"507","v","-38.718601","-62.233452"
"507","v","-38.720100","-62.235298"
"507","v","-38.720798","-62.234402"
"507","v","-38.721451","-62.235222"
"507","v","-38.722099","-62.236042"
"507","v","-38.722752","-62.236862"
"507","v","-38.723400","-62.237686"
"507","v","-38.724049","-62.238506"
"507","v","-38.724701","-62.239330"
"507","v","-38.725349","-62.240150"
"507","v","-38.726002","-62.240971"
"507","v","-38.726650","-62.241795"
"507","v","-38.727299","-62.242615"
"507","v","-38.727951","-62.243435"
"507","v","-38.728600","-62.244259"
"507","v","-38.729252","-62.245079"
"507","v","-38.729900","-62.245899"
"507","v","-38.728901","-62.247101"
"507","v","-38.728268","-62.247967"
"507","v","-38.727634","-62.248833"
"507","v","-38.727001","-62.249699"
"507","v","-38.726330","-62.248871"
"507","v","-38.725658","-62.248043"
"507","v","-38.724987","-62.247215"
"507","v","-38.724316","-62.246387"
"507","v","-38.723644","-62.245556"
"507","v","-38.722973","-62.244728"
"507","v","-38.722301","-62.243900"
"507","v","-38.721565","-62.244865"
"507","v","-38.720833","-62.245834"
"507","v","-38.720100","-62.246799"
"507","v","-38.720001","-62.248402"
"507","v","-38.720734","-62.249332"
"507","v","-38.721466","-62.250267"
"507","v","-38.722198","-62.251202"
"507","v","-38.722198","-62.253399"
"507","v","-38.719898","-62.253300"
"507","v","-38.719398","-62.254902"
"507","v","-38.718151","-62.256550"
"507","v","-38.716900","-62.258202"
"507","v","-38.717876","-62.259449"
"507","v","-38.718849","-62.260700"
"507","v","-38.719826","-62.261951"
"507","v","-38.720798","-62.263199"
"507","v","-38.719875","-62.264408"
"507","v","-38.718952","-62.265614"
"507","v","-38.718033","-62.266823"
"507","v","-38.717110","-62.268032"
